multiplex	node	score	multiplex	node	score	description
			1	ORPHA:342	5.5636732345817676e-08	Familial Mediterranean fever
			1	HP:0000063	5.560326221134566e-08	Fused labia minora
			1	HP:0002905	5.5581457741813624e-08	Hyperphosphatemia
			1	ORPHA:3353	5.556995304396408e-08	Trichodermodysplasia-dental alterations syndrome
			1	ORPHA:101112	5.5563499719486345e-08	Spinocerebellar ataxia type 26
			1	HP:0002211	5.5562018420427454e-08	White forelock
			1	HP:0006886	5.554440803043838e-08	Impaired distal vibration sensation
			1	ORPHA:363432	5.5527548415812247e-08	Autosomal recessive congenital cerebellar ataxia due to GRID2 deficiency
			1	ORPHA:107	5.552250575383639e-08	BOR syndrome
			1	HP:0000140	5.550778161462964e-08	Abnormality of the menstrual cycle
			1	HP:0007260	5.54547951332376e-08	Type II lissencephaly
			1	HP:0002232	5.542249694096282e-08	Patchy alopecia
			1	ORPHA:330001	5.540737116822306e-08	Wild type ATTR amyloidosis
			1	HP:0012724	5.53641965734576e-08	Upper eyelid edema
			1	ORPHA:79246	5.533466262813159e-08	Pyruvate dehydrogenase phosphatase deficiency
			1	HP:0031381	5.5316546856884595e-08	Decreased lymphocyte proliferation in response to mitogen
			1	ORPHA:767	5.523542689603856e-08	Polyarteritis nodosa
			1	HP:0012189	5.5231894091372826e-08	Hodgkin lymphoma
			1	ORPHA:449395	5.5169719796922687e-08	IgG4-related kidney disease
			1	ORPHA:464453	5.5070510216415654e-08	Acquired methemoglobinemia
			1	ORPHA:66628	5.506393192412098e-08	Obesity due to congenital leptin deficiency
			1	HP:0003244	5.5040426614005745e-08	Penile hypospadias
			1	ORPHA:431329	5.5036376139028406e-08	Autosomal recessive spastic paraplegia type 57
			1	HP:0005341	5.5004559413408185e-08	Autonomic bladder dysfunction
			1	ORPHA:178029	5.4974372306622776e-08	Central diabetes insipidus
			1	HP:0030212	5.4913602908962514e-08	Collectionism
			1	HP:0002226	5.4894719604306156e-08	White eyebrow
			1	ORPHA:91495	5.487376919249668e-08	Persistent hyperplastic primary vitreous
			1	ORPHA:137867	5.4847251463601625e-08	Madras motor neuron disease
			1	HP:0012743	5.4787312345785504e-08	Abdominal obesity
			1	HP:0003172	5.4771076100326505e-08	Abnormal pubic bone morphology
			1	HP:0006349	5.4768867387314695e-08	Agenesis of permanent teeth
			1	ORPHA:320355	5.474527727199907e-08	Autosomal dominant spastic paraplegia type 41
			1	HP:0040238	5.4732280066568935e-08	Impaired neutrophil chemotaxis
			1	ORPHA:52429	5.472678602927823e-08	Branchiootic syndrome
			1	HP:0002574	5.4681028980542334e-08	Episodic abdominal pain
			1	ORPHA:227982	5.4676637794391584e-08	Autoimmune polyendocrinopathy type 3
			1	ORPHA:101082	5.46596984877359e-08	Charcot-Marie-Tooth disease type 1B
			1	ORPHA:158684	5.4638958865175874e-08	Epidermolysis bullosa simplex with pyloric atresia
			1	HP:0011441	5.4626827565864885e-08	Abnormal medulla oblongata morphology
			1	HP:0000105	5.46040881581873e-08	Enlarged kidney
			1	ORPHA:363618	5.459290599825977e-08	LMNA-related cardiocutaneous progeria syndrome
			1	ORPHA:2035	5.4535148075303776e-08	Lymphatic filariasis
			1	HP:0011757	5.45341198881249e-08	Posterior pituitary hypoplasia
			1	ORPHA:227990	5.450156270378105e-08	Autoimmune polyendocrinopathy type 4
			1	ORPHA:95706	5.446591559604152e-08	Non-syndromic posterior hypospadias
			1	ORPHA:602	5.4422086179140226e-08	GNE myopathy
			1	HP:0004306	5.440463136056057e-08	Abnormal endocardium morphology
			1	HP:0003005	5.4396109816052834e-08	Ganglioneuroma
			1	HP:0033725	5.437972566507908e-08	Thin corpus callosum
			1	HP:0011199	5.4365590238279454e-08	EEG with generalized sharp slow waves
			1	HP:0031064	5.434093618267055e-08	Impaired continence
			1	HP:0100569	5.432286003759102e-08	Abnormally ossified vertebrae
			1	HP:0200040	5.4306276115971654e-08	Epidermoid cyst
			1	HP:0007603	5.4264995939072723e-08	Freckles in sun-exposed areas
			1	ORPHA:267	5.424353140187346e-08	Calpain-3-related limb-girdle muscular dystrophy R1
			1	HP:0200101	5.4181887450227845e-08	Decreased/absent ankle reflexes
			1	ORPHA:1897	5.4173839597647195e-08	EEM syndrome
			1	HP:0003380	5.416559522281669e-08	Decreased number of peripheral myelinated nerve fibers
			1	HP:0011308	5.4127661555950824e-08	Slender toe
			1	HP:0000237	5.4124451066651934e-08	Small anterior fontanelle
			1	ORPHA:79106	5.4115497400964726e-08	Eiken syndrome
			1	ORPHA:449400	5.4107350522044526e-08	IgG4-related aortitis
			1	HP:0000892	5.4070227627965865e-08	Bifid ribs
			1	HP:0005543	5.403356710416012e-08	Reduced protein C activity
			1	HP:0002836	5.396074018956458e-08	Bladder exstrophy
			1	ORPHA:95512	5.391805349298433e-08	Adenohypophysitis
			1	ORPHA:63	5.390512353109047e-08	Alport syndrome
			1	HP:0009648	5.387236579422839e-08	Triangular shaped distal phalanx of the thumb
			1	ORPHA:2875	5.3864534109827466e-08	Phakomatosis pigmentovascularis
			1	ORPHA:54	5.383215801031924e-08	X-linked recessive ocular albinism
			1	HP:0011196	5.375196427675112e-08	EEG with focal sharp waves
			1	HP:0007587	5.3741691534227336e-08	Numerous pigmented freckles
			1	HP:0009058	5.3731187565212496e-08	Increased muscle lipid content
			1	ORPHA:93101	5.372597503330908e-08	Renal hypoplasia
			1	HP:0004689	5.367671088353526e-08	Short fourth metatarsal
			1	HP:0000456	5.364919470349287e-08	Bifid nasal tip
			1	HP:0005595	5.361233998217992e-08	Generalized hyperkeratosis
			1	HP:0002227	5.359918464747614e-08	White eyelashes
			1	HP:0011272	5.359167178900077e-08	Underdeveloped tragus
			1	ORPHA:90362	5.358299781892472e-08	Primary intestinal lymphangiectasia
			1	HP:0004692	5.35740611552034e-08	4-5 toe syndactyly
			1	ORPHA:79086	5.3545050717449986e-08	Acquired generalized lipodystrophy
			1	HP:0000934	5.354462905113349e-08	Chondrocalcinosis
			1	HP:0001972	5.3528920010791163e-08	Macrocytic anemia
			1	HP:0010468	5.3524643216382e-08	Aplasia/Hypoplasia of the testes
			1	ORPHA:79299	5.351317526054201e-08	Congenital glucokinase-related hyperinsulinism
			1	ORPHA:824	5.350476317592423e-08	Primary myelofibrosis
			1	HP:0009102	5.350265587130184e-08	Anterior open-bite malocclusion
			1	ORPHA:79078	5.342031529036509e-08	IgG4-related dacryoadenitis and sialadenitis
			1	ORPHA:90038	5.341006037532856e-08	Shiga toxin-associated hemolytic uremic syndrome
			1	HP:0001795	5.3404361765188216e-08	Hyperconvex nail
			1	HP:0040155	5.339579366857727e-08	Elevated urinary 3-hydroxybutyric acid
			1	HP:0012211	5.3357296548269625e-08	Abnormal renal physiology
			1	HP:0005227	5.3344718768654244e-08	Adenomatous colonic polyposis
			1	ORPHA:306741	5.3330250589545925e-08	Hemidystonia-hemiatrophy syndrome
			1	HP:0003180	5.3317355964308633e-08	Flat acetabular roof
			1	ORPHA:2847	5.3306317420437806e-08	Pericardial and diaphragmatic defect
			1	ORPHA:414	5.328461584160446e-08	Gyrate atrophy of choroid and retina
			1	ORPHA:968	5.32388172389265e-08	Acromesomelic dysplasia, Hunter-Thompson type
			1	ORPHA:100078	5.322491712393556e-08	Ileal neuroendocrine tumor
			1	HP:0031589	5.3197115490223465e-08	Suicidal ideation
			1	HP:0009733	5.3179542189376844e-08	Glioma
			1	HP:0001193	5.3172901366684084e-08	Ulnar deviation of the hand or of fingers of the hand
			1	ORPHA:3429	5.3146405311282006e-08	Verloove Vanhorick-Brubakk syndrome
			1	ORPHA:563612	5.3143260991817717e-08	Isolated exencephaly
			1	ORPHA:228305	5.31235923146553e-08	Carnitine palmitoyl transferase II deficiency, severe infantile form
			1	HP:0410005	5.31082072020935e-08	Cleft hard palate
			1	HP:0011364	5.3103687020332066e-08	White hair
			1	HP:0007133	5.3101997069162514e-08	Progressive peripheral neuropathy
			1	HP:0002666	5.304668861142736e-08	Pheochromocytoma
			1	HP:0008498	5.3046549771433255e-08	No permanent dentition
			1	ORPHA:93476	5.303990601014137e-08	Hurler-Scheie syndrome
			1	HP:0006775	5.303020067490124e-08	Multiple myeloma
			1	ORPHA:93921	5.301128491988623e-08	Full schwannomatosis
			1	ORPHA:101096	5.3001492805682444e-08	Aregenerative anemia
			1	ORPHA:98916	5.2928897320398074e-08	Acute inflammatory demyelinating polyradiculoneuropathy
			1	ORPHA:142	5.2905827859749193e-08	Anaplastic thyroid carcinoma
			1	HP:0100284	5.2886201389674817e-08	EMG: myotonic discharges
			1	HP:0005263	5.288557773868423e-08	Gastritis
			1	HP:0010668	5.286211365646603e-08	Abnormal zygomatic bone morphology
			1	HP:0000180	5.2837875063784284e-08	Lobulated tongue
			1	HP:0001674	5.2802022513115214e-08	Complete atrioventricular canal defect
			1	HP:0001090	5.279774632177223e-08	Abnormally large globe
			1	HP:0045007	5.2782896721952654e-08	Abnormal substantia nigra morphology
			1	HP:0009832	5.2759725609895055e-08	Abnormal distal phalanx morphology of finger
			1	HP:0009755	5.2727518547081116e-08	Ankyloblepharon
			1	HP:0200097	5.2706757874162065e-08	Oral mucosal blisters
			1	ORPHA:730	5.270359190520098e-08	Autosomal dominant polycystic kidney disease
			1	HP:0004755	5.2699432962771794e-08	Supraventricular tachycardia
			1	HP:0030917	5.269360118626189e-08	Low APGAR score
			1	HP:0010747	5.26798305568933e-08	Medial flaring of the eyebrow
			1	HP:0002219	5.263571316978255e-08	Facial hypertrichosis
			1	HP:0007670	5.2617750719540924e-08	Abnormal vestibulo-ocular reflex
			1	HP:0000575	5.257550848394804e-08	Scotoma
			1	HP:0002145	5.255402411361525e-08	Frontotemporal dementia
			1	HP:0006460	5.2553137765427174e-08	Increased laxity of ankles
			1	HP:0000182	5.2528670141821546e-08	Movement abnormality of the tongue
			1	ORPHA:3386	5.2451004610587835e-08	American trypanosomiasis
			1	HP:0030264	5.239412252259443e-08	Webbed penis
			1	ORPHA:169154	5.2392310823424336e-08	T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency
			1	ORPHA:83451	5.23825795652046e-08	Florid cemento-osseous dysplasia
			1	HP:0012554	5.237987777990045e-08	Absent thumbnail
			1	HP:0001070	5.234692652460118e-08	Mottled pigmentation
			1	HP:0012734	5.2341289033600693e-08	Ketotic hypoglycemia
			1	HP:0001500	5.230276599727721e-08	Broad finger
			1	ORPHA:1810	5.2283250016891147e-08	Autosomal dominant hypohidrotic ectodermal dysplasia
			1	HP:0003311	5.22536943212128e-08	Hypoplasia of the odontoid process
			1	HP:0003084	5.2239144100712265e-08	Fractures of the long bones
			1	HP:0002953	5.2232294006199085e-08	Vertebral compression fracture
			1	ORPHA:2041	5.2206071216590603e-08	Coronary arterial fistula
			1	HP:0004855	5.219735192613762e-08	Reduced protein S activity
			1	ORPHA:1104	5.219660936487773e-08	Anophthalmia plus syndrome
			1	ORPHA:440354	5.2168399198092564e-08	Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome
			1	HP:0000188	5.215700189932672e-08	Short upper lip
			1	ORPHA:33355	5.215157716633881e-08	Reticular dysgenesis
			1	ORPHA:137914	5.2147984821102827e-08	Choanal atresia
			1	HP:0006292	5.2147578125977744e-08	Abnormality of dental eruption
			1	HP:0100598	5.2145790863583576e-08	Pulmonary edema
			1	ORPHA:2801	5.209958421803708e-08	Juvenile Paget disease
			1	HP:0001711	5.209587163003401e-08	Abnormal left ventricle morphology
			1	ORPHA:92050	5.20871084498152e-08	Congenital tufting enteropathy
			1	ORPHA:935	5.206694932081869e-08	Short-limb skeletal dysplasia with severe combined immunodeficiency
			1	HP:0004696	5.206678497141513e-08	Talipes cavus equinovarus
			1	HP:0007229	5.2041363229971334e-08	Intracerebral periventricular calcifications
			1	ORPHA:324416	5.192951216680794e-08	Muscular hypertrophy-hepatomegaly-polyhydramnios syndrome
			1	ORPHA:98850	5.190970624149957e-08	Aggressive systemic mastocytosis
			1	ORPHA:398063	5.1907165327473994e-08	Refractory celiac disease
			1	HP:0001430	5.189728158033277e-08	Abnormality of the calf musculature
			1	HP:0000191	5.1853338334111216e-08	Accessory oral frenulum
			1	HP:0001713	5.1812066252778675e-08	Abnormal cardiac ventricle morphology
			1	ORPHA:1883	5.180354723535275e-08	Ectodermal dysplasia-sensorineural deafness syndrome
			1	ORPHA:284426	5.180345719827339e-08	Glycogen storage disease due to lactate dehydrogenase M-subunit deficiency
			1	HP:0010765	5.176760068092453e-08	Palmar hyperkeratosis
			1	HP:0012103	5.175822768957647e-08	Abnormality of the mitochondrion
			1	HP:0002545	5.1749880195844246e-08	Patchy demyelination of subcortical white matter
			1	HP:0011784	5.1657645680065344e-08	Thyrotoxicosis with diffuse goiter
			1	ORPHA:228371	5.165146574337129e-08	Foodborne botulism
			1	ORPHA:1993	5.164509549501338e-08	Pai syndrome
			1	HP:0003658	5.163951469441942e-08	Hypomethioninemia
			1	ORPHA:2088	5.1630552641351196e-08	Fanconi-Bickel syndrome
			1	HP:0045059	5.1582105602457863e-08	Hyperkeratotic papule
			1	ORPHA:335	5.1569716919716394e-08	Congenital fibrinogen deficiency
			1	HP:0009650	5.1522163643003084e-08	Short distal phalanx of the thumb
			1	HP:0002254	5.1520246147275326e-08	Intermittent diarrhea
			1	HP:0008684	5.1519197023336485e-08	Aplasia/hypoplasia of the uterus
			1	HP:0003731	5.145016664952126e-08	Quadriceps muscle weakness
			1	HP:0009063	5.141085675259334e-08	Progressive distal muscle weakness
			1	HP:0008988	5.1391073478980376e-08	Pelvic girdle muscle atrophy
			1	ORPHA:659	5.1387228701355856e-08	Mutilating palmoplantar keratoderma with periorificial keratotic plaques
			1	HP:0008278	5.1321455457458754e-08	Cerebellar cortical atrophy
			1	ORPHA:3194	5.129253788822437e-08	Corneodermatoosseous syndrome
			1	ORPHA:79303	5.1289061272944515e-08	Congenital bile acid synthesis defect type 2
			1	HP:0012548	5.125996905284969e-08	Fatty replacement of skeletal muscle
			1	HP:0008800	5.1240062863539496e-08	Limited hip movement
			1	ORPHA:91351	5.1209490599502136e-08	Pituitary dermoid and epidermoid cysts
			1	ORPHA:411593	5.1200849065228225e-08	Insulin autoimmune syndrome
			1	HP:0001492	5.119880272694323e-08	Axenfeld anomaly
			1	HP:0410031	5.119880272694323e-08	Submucous cleft of soft and hard palate
			1	HP:0004961	5.119880272694323e-08	Pulmonary artery sling
			1	HP:0000447	5.119723418767489e-08	Pear-shaped nose
			1	HP:0012699	5.119723418767489e-08	Anomaly of lower limb diaphyses
			1	HP:0030196	5.1165547366895214e-08	Fatigable weakness of respiratory muscles
			1	ORPHA:99867	5.111812061916336e-08	Thymoma
			1	HP:0008615	5.1114818760817275e-08	Adult onset sensorineural hearing impairment
			1	HP:0030485	5.1084364522157695e-08	Abnormal amplitude of pattern electroretinogram
			1	HP:0000867	5.09776328915352e-08	Secondary hyperparathyroidism
			1	HP:0003286	5.093956903295563e-08	Cystathioninemia
			1	HP:0008752	5.0910416423857495e-08	Laryngeal cartilage malformation
			1	HP:0005684	5.090180826145569e-08	Distal arthrogryposis
			1	HP:0000623	5.088998691092917e-08	Supranuclear ophthalmoplegia
			1	HP:0001682	5.0886755436164266e-08	Subvalvular aortic stenosis
			1	HP:0006927	5.084328739385385e-08	Unilateral polymicrogyria
			1	HP:0004749	5.0828232229000034e-08	Atrial flutter
			1	HP:0100842	5.0809047560314955e-08	Septo-optic dysplasia
			1	HP:0002690	5.0789978536256704e-08	Large sella turcica
			1	ORPHA:293168	5.0787787983189066e-08	Infantile-onset ascending hereditary spastic paralysis
			1	HP:0002427	5.075801990957672e-08	Expressive aphasia
			1	HP:0002074	5.074764109648724e-08	Increased neuronal autofluorescent lipopigment
			1	ORPHA:206546	5.071552291303533e-08	Symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers
			1	HP:0009737	5.068389677376634e-08	Lisch nodules
			1	ORPHA:99429	5.0651546758258915e-08	Complete androgen insensitivity syndrome
			1	HP:0000621	5.05970236736646e-08	Entropion
			1	HP:0012677	5.0568270241197866e-08	obsolete Iron accumulation in globus pallidus
			1	ORPHA:727	5.051166845717605e-08	Microscopic polyangiitis
			1	HP:0011358	5.0502180893681344e-08	Generalized hypopigmentation of hair
			1	ORPHA:1563	5.0458285737254714e-08	Dahlberg-Borer-Newcomer syndrome
			1	HP:0031959	5.0434274917512185e-08	Leg dystonia
			1	ORPHA:91500	5.042470587106432e-08	Tubulointerstitial nephritis and uveitis syndrome
			1	ORPHA:294975	5.0416626712728105e-08	Congenital absence of upper arm and forearm with hand present
			1	HP:0004445	5.03957571891253e-08	Elliptocytosis
			1	ORPHA:916	5.0384642067426346e-08	Aase-Smith syndrome
			1	HP:0002778	5.031981263637349e-08	Abnormal tracheal morphology
			1	HP:0001890	5.0299922379903576e-08	Autoimmune hemolytic anemia
			1	ORPHA:79477	5.0294244988633965e-08	Griscelli syndrome type 2
			1	HP:0001607	5.0265832880279534e-08	Subglottic stenosis
			1	ORPHA:779	5.0253331897702613e-08	Reynolds syndrome
			1	HP:0012219	5.0165448816274656e-08	Erythema nodosum
			1	HP:0100723	5.0164499975837617e-08	Gastrointestinal stroma tumor
			1	HP:0001727	5.014065889727669e-08	Thromboembolic stroke
			1	ORPHA:60032	5.0137622155173485e-08	Recurrent respiratory papillomatosis
			1	ORPHA:3003	5.0128869886209776e-08	Pyknoachondrogenesis
			1	ORPHA:436252	5.0128778122314615e-08	Combined immunodeficiency-enteropathy spectrum
			1	ORPHA:1572	5.0128745622889845e-08	Common variable immunodeficiency
			1	HP:0011682	5.011192042163954e-08	Perimembranous ventricular septal defect
			1	ORPHA:848	5.006136337290157e-08	Beta-thalassemia
			1	HP:0005344	5.00507137852533e-08	Abnormal carotid artery morphology
			1	ORPHA:101003	5.004585919890573e-08	Autosomal recessive spastic paraplegia type 23
			1	ORPHA:79456	4.9984540432417565e-08	Diffuse cutaneous mastocytosis
			1	HP:0002907	4.9930693470170615e-08	Microscopic hematuria
			1	HP:0005406	4.992447484095953e-08	Recurrent bacterial skin infections
			1	ORPHA:79280	4.991448908746194e-08	Alpha-N-acetylgalactosaminidase deficiency type 2
			1	ORPHA:79145	4.989452074388054e-08	Dowling-Degos disease
			1	ORPHA:79435	4.97541155110585e-08	Oculocutaneous albinism type 4
			1	ORPHA:99103	4.974556572560597e-08	Atrial septal defect, ostium secundum type
			1	HP:0012240	4.974428904029478e-08	Increased intramyocellular lipid droplets
			1	HP:0008554	4.966544802842682e-08	Cochlear malformation
			1	HP:0010739	4.964913830016874e-08	Osteopoikilosis
			1	ORPHA:2307	4.9644479925297655e-08	IVIC syndrome
			1	HP:0012725	4.962835062162571e-08	Cutaneous syndactyly
			1	HP:0002979	4.9624988461564603e-08	Bowing of the legs
			1	ORPHA:1008	4.9601064363750665e-08	Alopecia-epilepsy-pyorrhea-intellectual disability syndrome
			1	HP:0001217	4.959640677167685e-08	Clubbing
			1	HP:0001881	4.95923580328794e-08	Abnormal leukocyte morphology
			1	HP:0004345	4.9586045173317184e-08	Ganglioside accumulation
			1	HP:0011623	4.9577815859585446e-08	Muscular ventricular septal defect
			1	HP:0009734	4.9568998884021365e-08	Optic nerve glioma
			1	HP:0200141	4.95651414111857e-08	Small, conical teeth
			1	HP:0004220	4.9563716918483566e-08	Short middle phalanx of the 5th finger
			1	ORPHA:77297	4.952035981133158e-08	Majeed syndrome
			1	HP:0010035	4.943230770095346e-08	Aplasia of the 1st metacarpal
			1	ORPHA:2069	4.9430837407301575e-08	Gastrocutaneous syndrome
			1	HP:0009829	4.938092442739317e-08	Phocomelia
			1	HP:0100511	4.935931679721925e-08	Abnormality of vitamin D metabolism
			1	HP:0000977	4.935856613170963e-08	Soft skin
			1	HP:0040079	4.9290841694250895e-08	Irregular dentition
			1	HP:0030839	4.924722890657067e-08	Knee pain
			1	HP:0005072	4.9241417105159353e-08	Hyperextensibility at wrists
			1	ORPHA:34515	4.9183146605314326e-08	FKRP-related limb-girdle muscular dystrophy R9
			1	HP:0012490	4.9169831178081575e-08	Panniculitis
			1	HP:0040173	4.9162746432132e-08	Abnormality of the tongue muscle
			1	HP:0002786	4.9114890683564963e-08	Tracheobronchomalacia
			1	HP:0000705	4.910727889451852e-08	Amelogenesis imperfecta
			1	HP:0010733	4.901499234277358e-08	Naevus flammeus of the eyelid
			1	ORPHA:1475	4.9013770864615794e-08	Renal coloboma syndrome
			1	HP:0030812	4.898206552569899e-08	Enlarged tonsils
			1	HP:0007009	4.8973252272101875e-08	Central nervous system degeneration
			1	HP:0005622	4.896127924597661e-08	Broad long bones
			1	HP:0010800	4.8928441017356815e-08	Absent cupid's bow
			1	ORPHA:139536	4.892125729213933e-08	Distal hereditary motor neuropathy type 5
			1	ORPHA:231625	4.8912593209623815e-08	Adrenocortical carcinoma with pure aldosterone hypersecretion
			1	HP:0007036	4.8901455121782855e-08	Hypoplasia of olfactory tract
			1	ORPHA:494	4.8889735310753037e-08	Keratoderma hereditarium mutilans
			1	HP:0001128	4.88889923332318e-08	Trichiasis
			1	HP:0001872	4.887796859297844e-08	Abnormality of thrombocytes
			1	HP:0200026	4.883551955639498e-08	Ocular pain
			1	HP:0010487	4.883186382475573e-08	Small hypothenar eminence
			1	ORPHA:252183	4.882177846220738e-08	Neurofibroma
			1	HP:0010549	4.8817183999624975e-08	Weakness due to upper motor neuron dysfunction
			1	ORPHA:507	4.879230665876326e-08	Leishmaniasis
			1	HP:0003834	4.87870540955972e-08	Shoulder dislocation
			1	ORPHA:2786	4.8779905875653585e-08	Osteoporosis-oculocutaneous hypopigmentation syndrome
			1	HP:0001993	4.877622987418836e-08	Ketoacidosis
			1	HP:0002890	4.871998151403364e-08	Thyroid carcinoma
			1	HP:0040140	4.870049712082929e-08	Degeneration of the striatum
			1	HP:0000136	4.869289319928809e-08	Bifid uterus
			1	ORPHA:247353	4.86864069815968e-08	Generalized pustular psoriasis
			1	HP:0010282	4.8668427601323244e-08	Thin lower lip vermilion
			1	HP:0010844	4.8646274018857355e-08	EEG with multifocal slow activity
			1	HP:0001730	4.8642959825248244e-08	Progressive hearing impairment
			1	HP:0000150	4.8620157593247935e-08	Gonadoblastoma
			1	ORPHA:98909	4.86188859687407e-08	Desminopathy
			1	ORPHA:228119	4.8618546896956666e-08	Fusariosis
			1	HP:0002730	4.85823792739111e-08	Chronic noninfectious lymphadenopathy
			1	HP:0007968	4.8578365573241856e-08	Remnants of the hyaloid vascular system
			1	ORPHA:2869	4.8553225710582656e-08	Peutz-Jeghers syndrome
			1	ORPHA:785	4.8511953629742976e-08	Estrogen resistance syndrome
			1	ORPHA:300298	4.845713541488508e-08	Severe congenital hypochromic anemia with ringed sideroblasts
			1	HP:0011108	4.845155229296424e-08	Recurrent sinusitis
			1	ORPHA:86816	4.8441460837618736e-08	Congenital analbuminemia
			1	HP:0012126	4.8441076300837537e-08	Stomach cancer
			1	HP:0040204	4.8428630967854016e-08	Elevated CSF neopterin level
			1	ORPHA:141291	4.8413051926578226e-08	Cleft lip and alveolus
			1	ORPHA:3243	4.8396704104056566e-08	Sweet syndrome
			1	ORPHA:85445	4.8373347089507626e-08	AA amyloidosis
			1	HP:0025152	4.8352930770088554e-08	Poor visual behavior for age
			1	ORPHA:99824	4.832199777867682e-08	Lassa fever
			1	HP:0005946	4.8314756096604685e-08	Ventilator dependence with inability to wean
			1	ORPHA:3427	4.831151706071879e-08	Double outlet left ventricle
			1	ORPHA:33276	4.829953554693533e-08	Kaposi sarcoma
			1	HP:0040331	4.8297882018141363e-08	Focal hypointensity of cerebral white matter on MRI
			1	ORPHA:1267	4.827314193452071e-08	Botulism
			1	ORPHA:1330	4.826013334371079e-08	Partial atrioventricular septal defect
			1	HP:0003300	4.8246585779811796e-08	Ovoid vertebral bodies
			1	ORPHA:220393	4.8244836949564294e-08	Diffuse cutaneous systemic sclerosis
			1	HP:0002841	4.8241100877609474e-08	Recurrent fungal infections
			1	ORPHA:2137	4.82159066459522e-08	Autoimmune hepatitis
			1	HP:0100031	4.815698959936276e-08	Neoplasm of the thyroid gland
			1	ORPHA:1200	4.8141253342369975e-08	Burn-McKeown syndrome
			1	HP:0009756	4.8135035466203124e-08	Popliteal pterygium
			1	ORPHA:97283	4.812636380779068e-08	Somatostatinoma
			1	HP:0001163	4.81024495558423e-08	Abnormality of the metacarpal bones
			1	HP:0100012	4.80932795367086e-08	Neoplasm of the eye
			1	ORPHA:1657	4.8074079291134296e-08	Dermatoosteolysis, Kirghizian type
			1	HP:0430022	4.804916052286198e-08	Abnormality of the sphenoid sinus
			1	HP:0002215	4.8046404658644834e-08	Sparse axillary hair
			1	HP:0032671	4.8025881995580624e-08	Non-convulsive status epilepticus without coma
			1	HP:0011067	4.80099462431597e-08	Mesiodens
			1	HP:0001239	4.7968305717595657e-08	Wrist flexion contracture
			1	HP:0001055	4.7955337229449545e-08	Erysipelas
			1	ORPHA:2309	4.7931294453834716e-08	Pachyonychia congenita
			1	ORPHA:100998	4.7913539387018754e-08	Autosomal dominant spastic paraplegia type 17
			1	HP:0005791	4.788725249029953e-08	Cortical thickening of long bone diaphyses
			1	HP:0011527	4.787097901700021e-08	Lentiglobus
			1	HP:0007941	4.7820432170442073e-08	Limited extraocular movements
			1	ORPHA:209970	4.775930310111799e-08	Episodic ataxia type 7
			1	ORPHA:391665	4.7736315585914285e-08	Homozygous familial hypercholesterolemia
			1	ORPHA:2583	4.77291860174292e-08	Mycetoma
			1	ORPHA:70588	4.771219844158917e-08	Meconium aspiration syndrome
			1	HP:0006818	4.7700327371052635e-08	4-layered lissencephaly
			1	HP:0002885	4.7683739314670144e-08	Medulloblastoma
			1	ORPHA:79433	4.7678318776369595e-08	Oculocutaneous albinism type 3
			1	HP:0100326	4.765961725847482e-08	Immunologic hypersensitivity
			1	HP:0001615	4.7659567483042014e-08	Hoarse cry
			1	HP:0012050	4.7649303610176184e-08	Anasarca
			1	ORPHA:398173	4.763144828709086e-08	Focal facial dermal dysplasia type II
			1	HP:0009939	4.7629585564980274e-08	Mandibular aplasia
			1	HP:0040186	4.761503648000284e-08	Maculopapular exanthema
			1	HP:0012049	4.760950561015836e-08	Laryngeal dystonia
			1	HP:0009944	4.7604842062579626e-08	Partial duplication of thumb phalanx
			1	HP:0002533	4.7582172231230086e-08	Abnormal posturing
			1	ORPHA:1278	4.75780983573301e-08	Brachydactyly-preaxial hallux varus syndrome
			1	ORPHA:252054	4.75563656761705e-08	Hemangioblastoma
			1	ORPHA:243343	4.754520396556869e-08	Dimethylglycine dehydrogenase deficiency
			1	ORPHA:71493	4.7526224716220345e-08	Familial thrombocytosis
			1	HP:0004742	4.752247474714172e-08	Abnormal renal collecting system morphology
			1	HP:0000051	4.746312774690994e-08	Perineal hypospadias
			1	ORPHA:95619	4.7417554961488835e-08	Post-traumatic pituitary deficiency
			1	HP:0003038	4.741359507714024e-08	Fibular hypoplasia
			1	HP:0002035	4.740985248351254e-08	Rectal prolapse
			1	HP:0012903	4.7374249004848914e-08	Myotonia of the upper limb
			1	HP:0001048	4.736067948777332e-08	Cavernous hemangioma
			1	HP:0009113	4.7359874755753767e-08	Diaphragmatic weakness
			1	HP:0011967	4.7346415708637586e-08	Decreased circulating copper concentration
			1	HP:0007695	4.727582774609304e-08	Abnormal pupillary light reflex
			1	HP:0100523	4.7230214268100806e-08	Liver abscess
			1	HP:0031251	4.722536815886753e-08	Abnormal subclavian artery morphology
			1	HP:0005322	4.722536815886753e-08	Prominent nasal septum
			1	HP:0006200	4.722536815886753e-08	Widened distal phalanges
			1	HP:0040199	4.720487988629597e-08	obsolete Flat midface
			1	ORPHA:91354	4.718197457099e-08	Pituitary deficiency due to empty sella turcica syndrome
			1	ORPHA:2221	4.7166343708042385e-08	Acquired hypertrichosis lanuginosa
